Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_NEM_%
17924|K?YCE??Z|1972|5|63.8
17924|K?YCE??Z|1972|6|58.0
17924|K?YCE??Z|1972|7|56.4
17924|K?YCE??Z|1972|8|51.4
17924|K?YCE??Z|1972|9|56.1
17924|K?YCE??Z|1972|10|74.1
17924|K?YCE??Z|1972|11|72.6
17924|K?YCE??Z|1972|12|71.1
17924|K?YCE??Z|1972|13|65.3
17924|K?YCE??Z|1973|1|67.4
17924|K?YCE??Z|1973|2|73.9
17924|K?YCE??Z|1973|3|63.0
17924|K?YCE??Z|1973|4|70.8
17924|K?YCE??Z|1973|5|52.8
17924|K?YCE??Z|1973|6|46.6
17924|K?YCE??Z|1973|7|48.9
17924|K?YCE??Z|1973|8|51.3
17924|K?YCE??Z|1973|9|57.7
17924|K?YCE??Z|1973|10|68.1
17924|K?YCE??Z|1973|11|67.0
17924|K?YCE??Z|1973|12|79.1
17924|K?YCE??Z|1973|13|62.2
17924|K?YCE??Z|1974|1|66.6
17924|K?YCE??Z|1974|2|74.0
17924|K?YCE??Z|1974|3|76.3
17924|K?YCE??Z|1974|4|62.4
17924|K?YCE??Z|1974|5|64.2
17924|K?YCE??Z|1974|6|51.9
17924|K?YCE??Z|1974|7|44.2
17924|K?YCE??Z|1974|8|53.1
17924|K?YCE??Z|1974|9|54.6
17924|K?YCE??Z|1974|10|70.4
17924|K?YCE??Z|1974|11|78.5
17924|K?YCE??Z|1974|12|73.5
17924|K?YCE??Z|1974|13|64.1
17924|K?YCE??Z|1975|1|73.4
17924|K?YCE??Z|1975|2|73.9
17924|K?YCE??Z|1975|3|72.2
17924|K?YCE??Z|1975|4|65.5
17924|K?YCE??Z|1975|5|70.4
17924|K?YCE??Z|1975|6|59.6
17924|K?YCE??Z|1975|7|54.8
17924|K?YCE??Z|1975|8|56.7
17924|K?YCE??Z|1975|9|49.7
17924|K?YCE??Z|1975|10|64.2
17924|K?YCE??Z|1975|11|74.8
17924|K?YCE??Z|1975|12|75.2
17924|K?YCE??Z|1975|13|65.8
17924|K?YCE??Z|1976|1|75.6
17924|K?YCE??Z|1976|2|68.9
17924|K?YCE??Z|1976|3|71.2
17924|K?YCE??Z|1976|4|71.9
17924|K?YCE??Z|1976|5|65.7
17924|K?YCE??Z|1976|6|54.6
17924|K?YCE??Z|1976|7|58.3
17924|K?YCE??Z|1976|8|53.5
17924|K?YCE??Z|1976|9|61.2
17924|K?YCE??Z|1976|10|75.2
17924|K?YCE??Z|1976|11|75.4
17924|K?YCE??Z|1976|12|76.7
17924|K?YCE??Z|1976|13|67.4
17924|K?YCE??Z|1977|1|72.7
17924|K?YCE??Z|1977|2|76.2
17924|K?YCE??Z|1977|3|66.6
17924|K?YCE??Z|1977|4|66.5
17924|K?YCE??Z|1977|5|59.1
17924|K?YCE??Z|1977|6|50.3
17924|K?YCE??Z|1977|7|48.9
17924|K?YCE??Z|1977|8|53.5
17924|K?YCE??Z|1977|9|61.5
17924|K?YCE??Z|1977|10|60.8
17924|K?YCE??Z|1977|11|73.6
17924|K?YCE??Z|1977|12|71.6
17924|K?YCE??Z|1977|13|63.3
17924|K?YCE??Z|1978|1|77.2
17924|K?YCE??Z|1978|2|74.5
17924|K?YCE??Z|1978|3|72.9
17924|K?YCE??Z|1978|4|70.6
17924|K?YCE??Z|1978|5|57.3
17924|K?YCE??Z|1978|6|51.1
17924|K?YCE??Z|1978|7|42.0
17924|K?YCE??Z|1978|8|48.3
17924|K?YCE??Z|1978|9|58.4
17924|K?YCE??Z|1978|10|59.9
17924|K?YCE??Z|1978|11|61.0
17924|K?YCE??Z|1978|12|72.6
17924|K?YCE??Z|1978|13|62.1
17924|K?YCE??Z|1979|1|69.3
17924|K?YCE??Z|1979|2|66.3
17924|K?YCE??Z|1979|3|65.0
17924|K?YCE??Z|1979|4|54.5
17924|K?YCE??Z|1979|5|57.9
17924|K?YCE??Z|1979|6|49.6
17924|K?YCE??Z|1979|7|40.4
17924|K?YCE??Z|1979|8|47.9
17924|K?YCE??Z|1979|9|54.1
17924|K?YCE??Z|1979|10|67.5
17924|K?YCE??Z|1979|11|73.3
17924|K?YCE??Z|1979|12|74.4
17924|K?YCE??Z|1979|13|60.0
17924|K?YCE??Z|1980|1|73.9
17924|K?YCE??Z|1980|2|71.6
17924|K?YCE??Z|1980|3|70.0
17924|K?YCE??Z|1980|4|69.7
17924|K?YCE??Z|1980|5|62.4
17924|K?YCE??Z|1980|6|52.5
17924|K?YCE??Z|1980|7|52.3
17924|K?YCE??Z|1980|8|56.1
17924|K?YCE??Z|1980|9|55.1
17924|K?YCE??Z|1980|10|62.8
17924|K?YCE??Z|1980|11|74.2
17924|K?YCE??Z|1980|12|73.7
17924|K?YCE??Z|1980|13|64.5
17924|K?YCE??Z|1981|1|77.1
17924|K?YCE??Z|1981|2|69.5
17924|K?YCE??Z|1981|3|69.2
17924|K?YCE??Z|1981|4|57.8
17924|K?YCE??Z|1981|5|60.4
17924|K?YCE??Z|1981|6|53.6
17924|K?YCE??Z|1981|7|52.3
17924|K?YCE??Z|1981|8|50.5
17924|K?YCE??Z|1981|9|56.4
17924|K?YCE??Z|1981|10|66.7
17924|K?YCE??Z|1981|11|68.4
17924|K?YCE??Z|1981|12|79.2
17924|K?YCE??Z|1981|13|63.4
17924|K?YCE??Z|1982|1|75.8
17924|K?YCE??Z|1982|2|63.9
17924|K?YCE??Z|1982|3|67.2
17924|K?YCE??Z|1982|4|65.9
17924|K?YCE??Z|1982|5|62.5
17924|K?YCE??Z|1982|6|55.8
17924|K?YCE??Z|1982|7|50.8
17924|K?YCE??Z|1982|8|55.9
17924|K?YCE??Z|1982|9|61.4
17924|K?YCE??Z|1982|10|70.6
17924|K?YCE??Z|1982|11|66.7
17924|K?YCE??Z|1982|12|71.8
17924|K?YCE??Z|1982|13|64.1
17924|K?YCE??Z|1983|1|64.2
17924|K?YCE??Z|1983|2|68.4
17924|K?YCE??Z|1983|3|69.9
17924|K?YCE??Z|1983|4|68.8
17924|K?YCE??Z|1983|5|60.3
17924|K?YCE??Z|1983|6|58.2
17924|K?YCE??Z|1983|7|52.9
17924|K?YCE??Z|1983|8|52.1
17924|K?YCE??Z|1983|9|57.7
17924|K?YCE??Z|1983|10|59.7
17924|K?YCE??Z|1983|11|73.8
17924|K?YCE??Z|1983|12|79.1
17924|K?YCE??Z|1983|13|63.7
17924|K?YCE??Z|1984|1|74.8
17924|K?YCE??Z|1984|2|74.6
17924|K?YCE??Z|1984|3|69.5
17924|K?YCE??Z|1984|4|68.4
17924|K?YCE??Z|1984|5|54.5
17924|K?YCE??Z|1984|6|49.4
17924|K?YCE??Z|1984|7|44.8
17924|K?YCE??Z|1984|8|50.0
17924|K?YCE??Z|1984|9|61.4
17924|K?YCE??Z|1984|10|58.5
17924|K?YCE??Z|1984|11|75.0
17924|K?YCE??Z|1984|12|72.3
17924|K?YCE??Z|1984|13|62.7
17924|K?YCE??Z|1985|1|75.6
17924|K?YCE??Z|1985|2|59.8
17924|K?YCE??Z|1985|3|72.2
17924|K?YCE??Z|1985|4|65.3
17924|K?YCE??Z|1985|5|61.0
17924|K?YCE??Z|1985|6|48.1
17924|K?YCE??Z|1985|7|46.2
17924|K?YCE??Z|1985|8|54.6
17924|K?YCE??Z|1985|9|53.5
17924|K?YCE??Z|1985|10|61.0
17924|K?YCE??Z|1985|11|74.3
17924|K?YCE??Z|1985|12|69.2
17924|K?YCE??Z|1985|13|61.8
17924|K?YCE??Z|1986|1|74.4
17924|K?YCE??Z|1986|2|74.2
17924|K?YCE??Z|1986|3|66.7
17924|K?YCE??Z|1986|4|63.7
17924|K?YCE??Z|1986|5|58.8
17924|K?YCE??Z|1986|6|57.9
17924|K?YCE??Z|1986|7|53.5
17924|K?YCE??Z|1986|8|60.0
17924|K?YCE??Z|1986|9|65.7
17924|K?YCE??Z|1986|10|62.3
17924|K?YCE??Z|1986|11|63.6
17924|K?YCE??Z|1986|12|67.5
17924|K?YCE??Z|1986|13|64.0
17924|K?YCE??Z|1987|1|72.8
17924|K?YCE??Z|1987|2|70.4
17924|K?YCE??Z|1987|3|66.6
17924|K?YCE??Z|1987|4|68.5
17924|K?YCE??Z|1987|5|64.1
17924|K?YCE??Z|1987|6|51.3
17924|K?YCE??Z|1987|7|56.4
17924|K?YCE??Z|1987|8|51.4
17924|K?YCE??Z|1987|9|59.0
17924|K?YCE??Z|1987|10|57.5
17924|K?YCE??Z|1987|11|70.3
17924|K?YCE??Z|1987|12|68.2
17924|K?YCE??Z|1987|13|63.0
17924|K?YCE??Z|1988|1|69.8
17924|K?YCE??Z|1988|2|72.4
17924|K?YCE??Z|1988|3|72.2
17924|K?YCE??Z|1988|4|65.7
17924|K?YCE??Z|1988|5|56.6
17924|K?YCE??Z|1988|6|46.3
17924|K?YCE??Z|1988|7|48.2
17924|K?YCE??Z|1988|8|53.0
17924|K?YCE??Z|1988|9|52.4
17924|K?YCE??Z|1988|10|63.1
17924|K?YCE??Z|1988|11|68.4
17924|K?YCE??Z|1988|12|72.7
17924|K?YCE??Z|1988|13|61.7
17924|K?YCE??Z|1989|1|60.0
17924|K?YCE??Z|1989|2|61.8
17924|K?YCE??Z|1989|3|66.8
17924|K?YCE??Z|1989|4|58.7
17924|K?YCE??Z|1989|5|52.3
17924|K?YCE??Z|1989|6|48.2
17924|K?YCE??Z|1989|7|47.4
17924|K?YCE??Z|1989|8|58.3
17924|K?YCE??Z|1989|9|50.1
17924|K?YCE??Z|1989|10|63.5
17924|K?YCE??Z|1989|11|71.0
17924|K?YCE??Z|1989|12|70.2
17924|K?YCE??Z|1989|13|59.0
17924|K?YCE??Z|1990|1|61.1
17924|K?YCE??Z|1990|2|60.4
17924|K?YCE??Z|1990|3|60.1
17924|K?YCE??Z|1990|4|62.2
17924|K?YCE??Z|1990|5|50.3
17924|K?YCE??Z|1990|6|48.4
17924|K?YCE??Z|1990|7|51.9
17924|K?YCE??Z|1990|8|54.6
17924|K?YCE??Z|1990|9|52.6
17924|K?YCE??Z|1990|10|59.0
17924|K?YCE??Z|1990|11|68.4
17924|K?YCE??Z|1990|12|72.0
17924|K?YCE??Z|1990|13|58.4
17924|K?YCE??Z|1991|1|69.0
17924|K?YCE??Z|1991|2|66.5
17924|K?YCE??Z|1991|3|63.2
17924|K?YCE??Z|1991|4|59.7
17924|K?YCE??Z|1991|5|63.1
17924|K?YCE??Z|1991|6|49.6
17924|K?YCE??Z|1991|7|53.7
17924|K?YCE??Z|1991|8|52.5
17924|K?YCE??Z|1991|9|52.4
17924|K?YCE??Z|1991|10|62.6
17924|K?YCE??Z|1991|11|71.2
17924|K?YCE??Z|1991|12|66.9
17924|K?YCE??Z|1991|13|60.8
17924|K?YCE??Z|1992|1|55.1
17924|K?YCE??Z|1992|2|49.0
17924|K?YCE??Z|1992|3|61.5
17924|K?YCE??Z|1992|4|65.5
17924|K?YCE??Z|1992|5|63.6
17924|K?YCE??Z|1992|6|54.8
17924|K?YCE??Z|1992|7|53.2
17924|K?YCE??Z|1992|8|58.3
17924|K?YCE??Z|1992|9|49.4
17924|K?YCE??Z|1992|10|64.3
17924|K?YCE??Z|1992|11|59.7
17924|K?YCE??Z|1992|12|63.8
17924|K?YCE??Z|1992|13|58.2
17924|K?YCE??Z|1993|1|66.2
17924|K?YCE??Z|1993|2|54.9
17924|K?YCE??Z|1993|3|61.0
17924|K?YCE??Z|1993|4|64.0
17924|K?YCE??Z|1993|5|65.8
17924|K?YCE??Z|1993|6|48.8
17924|K?YCE??Z|1993|7|45.5
17924|K?YCE??Z|1993|8|52.8
17924|K?YCE??Z|1993|9|53.7
17924|K?YCE??Z|1993|10|56.0
17924|K?YCE??Z|1993|11|62.0
17924|K?YCE??Z|1993|12|72.9
17924|K?YCE??Z|1993|13|58.7
17924|K?YCE??Z|1994|1|72.2
17924|K?YCE??Z|1994|2|66.8
17924|K?YCE??Z|1994|3|63.0
17924|K?YCE??Z|1994|4|66.5
17924|K?YCE??Z|1994|5|57.5
17924|K?YCE??Z|1994|6|46.2
17924|K?YCE??Z|1994|7|52.4
17924|K?YCE??Z|1994|8|51.9
17924|K?YCE??Z|1994|9|61.7
17924|K?YCE??Z|1994|10|68.0
17924|K?YCE??Z|1994|11|64.4
17924|K?YCE??Z|1994|12|66.9
17924|K?YCE??Z|1994|13|61.4
17924|K?YCE??Z|1995|1|71.7
17924|K?YCE??Z|1995|2|68.4
17924|K?YCE??Z|1995|3|66.3
17924|K?YCE??Z|1995|4|60.7
17924|K?YCE??Z|1995|5|55.2
17924|K?YCE??Z|1995|6|47.5
17924|K?YCE??Z|1995|7|49.4
17924|K?YCE??Z|1995|8|47.7
17924|K?YCE??Z|1995|9|54.1
17924|K?YCE??Z|1995|10|56.6
17924|K?YCE??Z|1995|11|64.8
17924|K?YCE??Z|1995|12|69.4
17924|K?YCE??Z|1995|13|59.3
17924|K?YCE??Z|1996|1|65.4
17924|K?YCE??Z|1996|2|69.0
17924|K?YCE??Z|1996|3|64.1
17924|K?YCE??Z|1996|4|57.3
17924|K?YCE??Z|1996|5|53.7
17924|K?YCE??Z|1996|6|47.0
17924|K?YCE??Z|1996|7|48.6
17924|K?YCE??Z|1996|8|47.1
17924|K?YCE??Z|1996|9|53.0
17924|K?YCE??Z|1996|10|61.2
17924|K?YCE??Z|1996|11|64.4
17924|K?YCE??Z|1996|12|75.5
17924|K?YCE??Z|1996|13|58.9
17924|K?YCE??Z|1997|1|63.6
17924|K?YCE??Z|1997|2|58.8
17924|K?YCE??Z|1997|3|58.3
17924|K?YCE??Z|1997|4|60.3
17924|K?YCE??Z|1997|5|66.7
17924|K?YCE??Z|1997|6|50.5
17924|K?YCE??Z|1997|7|37.3
17924|K?YCE??Z|1997|8|48.5
17924|K?YCE??Z|1997|9|50.9
17924|K?YCE??Z|1997|10|69.3
17924|K?YCE??Z|1997|11|73.3
17924|K?YCE??Z|1997|12|72.9
17924|K?YCE??Z|1997|13|59.2
17924|K?YCE??Z|1998|1|64.1
17924|K?YCE??Z|1998|2|62.6
17924|K?YCE??Z|1998|3|62.3
17924|K?YCE??Z|1998|4|64.2
17924|K?YCE??Z|1998|5|62.8
17924|K?YCE??Z|1998|6|44.8
17924|K?YCE??Z|1998|7|48.3
17924|K?YCE??Z|1998|8|55.2
17924|K?YCE??Z|1998|9|58.1
17924|K?YCE??Z|1998|10|61.9
17924|K?YCE??Z|1998|11|72.4
17924|K?YCE??Z|1998|12|78.0
17924|K?YCE??Z|1998|13|61.2
17924|K?YCE??Z|1999|1|72.7
17924|K?YCE??Z|1999|2|67.0
17924|K?YCE??Z|1999|3|61.8
17924|K?YCE??Z|1999|4|69.7
17924|K?YCE??Z|1999|5|57.3
17924|K?YCE??Z|1999|6|47.2
17924|K?YCE??Z|1999|7|53.0
17924|K?YCE??Z|1999|8|51.1
17924|K?YCE??Z|1999|9|55.7
17924|K?YCE??Z|1999|10|58.8
17924|K?YCE??Z|1999|11|61.0
17924|K?YCE??Z|1999|12|70.6
17924|K?YCE??Z|1999|13|60.5
17924|K?YCE??Z|2000|1|64.2
17924|K?YCE??Z|2000|2|66.9
17924|K?YCE??Z|2000|3|66.3
17924|K?YCE??Z|2000|4|70.0
17924|K?YCE??Z|2000|5|59.9
17924|K?YCE??Z|2000|6|52.2
17924|K?YCE??Z|2000|7|52.1
17924|K?YCE??Z|2000|8|55.7
17924|K?YCE??Z|2000|9|56.3
17924|K?YCE??Z|2000|10|62.3
17924|K?YCE??Z|2000|11|69.6
17924|K?YCE??Z|2000|12|69.7
17924|K?YCE??Z|2000|13|62.1
17924|K?YCE??Z|2001|1|72.1
17924|K?YCE??Z|2001|2|68.0
17924|K?YCE??Z|2001|3|67.8
17924|K?YCE??Z|2001|4|66.8
17924|K?YCE??Z|2001|5|57.0
17924|K?YCE??Z|2001|6|50.7
17924|K?YCE??Z|2001|7|49.3
17924|K?YCE??Z|2001|8|60.6
17924|K?YCE??Z|2001|9|52.7
17924|K?YCE??Z|2001|10|60.4
17924|K?YCE??Z|2001|11|70.1
17924|K?YCE??Z|2001|12|74.0
17924|K?YCE??Z|2001|13|62.4
17924|K?YCE??Z|2002|1|62.7
17924|K?YCE??Z|2002|2|66.2
17924|K?YCE??Z|2002|3|66.9
17924|K?YCE??Z|2002|4|66.9
17924|K?YCE??Z|2002|5|57.2
17924|K?YCE??Z|2002|6|49.5
17924|K?YCE??Z|2002|7|52.8
17924|K?YCE??Z|2002|8|53.9
17924|K?YCE??Z|2002|9|61.7
17924|K?YCE??Z|2002|10|65.4
17924|K?YCE??Z|2002|11|69.3
17924|K?YCE??Z|2002|12|71.7
17924|K?YCE??Z|2002|13|62.0
17924|K?YCE??Z|2003|1|73.8
17924|K?YCE??Z|2003|2|64.6
17924|K?YCE??Z|2003|3|59.5
17924|K?YCE??Z|2003|4|64.0
17924|K?YCE??Z|2003|5|60.6
17924|K?YCE??Z|2003|6|54.9
17924|K?YCE??Z|2003|7|45.7
17924|K?YCE??Z|2003|8|57.2
17924|K?YCE??Z|2003|9|57.7
17924|K?YCE??Z|2003|10|59.7
17924|K?YCE??Z|2003|11|67.4
17924|K?YCE??Z|2003|12|70.3
17924|K?YCE??Z|2003|13|61.2
17924|K?YCE??Z|2004|1|70.0
17924|K?YCE??Z|2004|2|62.1
17924|K?YCE??Z|2004|3|60.1
17924|K?YCE??Z|2004|4|64.2
17924|K?YCE??Z|2004|5|56.6
17924|K?YCE??Z|2004|6|51.5
17924|K?YCE??Z|2004|7|51.7
17924|K?YCE??Z|2004|8|53.3
17924|K?YCE??Z|2004|9|55.8
17924|K?YCE??Z|2004|10|61.7
17924|K?YCE??Z|2004|11|67.4
17924|K?YCE??Z|2004|12|70.5
17924|K?YCE??Z|2004|13|60.4
17924|K?YCE??Z|2005|1|66.8
17924|K?YCE??Z|2005|2|67.1
17924|K?YCE??Z|2005|3|67.8
17924|K?YCE??Z|2005|4|62.0
17924|K?YCE??Z|2005|5|57.8
17924|K?YCE??Z|2005|6|51.6
17924|K?YCE??Z|2005|7|52.8
17924|K?YCE??Z|2005|8|56.1
17924|K?YCE??Z|2005|9|55.8
17924|K?YCE??Z|2005|10|61.4
17924|K?YCE??Z|2005|11|65.0
17924|K?YCE??Z|2005|12|70.7
17924|K?YCE??Z|2005|13|61.2
17924|K?YCE??Z|2006|1|68.1
17924|K?YCE??Z|2006|2|68.7
17924|K?YCE??Z|2006|3|69.4
17924|K?YCE??Z|2006|4|63.2
17924|K?YCE??Z|2006|5|57.7
17924|K?YCE??Z|2006|6|51.9
17924|K?YCE??Z|2006|7|53.1
17924|K?YCE??Z|2006|8|58.5
17924|K?YCE??Z|2006|9|63.6
17924|K?YCE??Z|2006|10|69.5
17924|K?YCE??Z|2006|11|69.7
17924|K?YCE??Z|2006|12|67.5
17924|K?YCE??Z|2006|13|63.4
17924|K?YCE??Z|2007|1|75.2
17924|K?YCE??Z|2007|2|79.0
17924|K?YCE??Z|2007|3|67.2
17924|K?YCE??Z|2007|4|56.3
17924|K?YCE??Z|2007|5|65.6
17924|K?YCE??Z|2007|6|43.9
17924|K?YCE??Z|2007|7|48.6
17924|K?YCE??Z|2007|8|52.7
17924|K?YCE??Z|2007|9|44.4
17924|K?YCE??Z|2007|10|70.1
17924|K?YCE??Z|2007|11|86.9
17924|K?YCE??Z|2007|12|85.0
17924|K?YCE??Z|2007|13|63.7
17924|K?YCE??Z|2008|1|71.4
17924|K?YCE??Z|2008|2|72.3
17924|K?YCE??Z|2008|3|75.9
17924|K?YCE??Z|2008|4|74.4
17924|K?YCE??Z|2008|5|57.1
17924|K?YCE??Z|2008|6|48.5
17924|K?YCE??Z|2008|7|46.4
17924|K?YCE??Z|2008|8|56.9
17924|K?YCE??Z|2008|9|63.1
17924|K?YCE??Z|2008|10|69.8
17924|K?YCE??Z|2008|11|73.8
17924|K?YCE??Z|2008|12|77.4
17924|K?YCE??Z|2008|13|64.7
17924|K?YCE??Z|2009|1|82.0
17924|K?YCE??Z|2009|2|80.6
17924|K?YCE??Z|2009|3|67.6
17924|K?YCE??Z|2009|4|69.4
17924|K?YCE??Z|2009|5|63.4
17924|K?YCE??Z|2009|6|53.5
17924|K?YCE??Z|2009|7|48.8
17924|K?YCE??Z|2009|8|54.6
17924|K?YCE??Z|2009|9|61.3
17924|K?YCE??Z|2009|10|70.9
17924|K?YCE??Z|2009|11|77.2
17924|K?YCE??Z|2009|12|84.2
17924|K?YCE??Z|2009|13|67.7
17924|K?YCE??Z|2010|1|81.6
17924|K?YCE??Z|2010|2|75.9
17924|K?YCE??Z|2010|3|66.8
17924|K?YCE??Z|2010|4|65.3
17924|K?YCE??Z|2010|5|63.4
17924|K?YCE??Z|2010|6|61.1
17924|K?YCE??Z|2010|7|56.2
17924|K?YCE??Z|2010|8|57.6
17924|K?YCE??Z|2010|9|57.7
17924|K?YCE??Z|2010|10|67.9
17924|K?YCE??Z|2010|11|77.5
17924|K?YCE??Z|2010|12|83.2
17924|K?YCE??Z|2010|13|68.1
17924|K?YCE??Z|2011|1|79.4
17924|K?YCE??Z|2011|2|76.8
17924|K?YCE??Z|2011|3|72.4
17924|K?YCE??Z|2011|4|75.0
17924|K?YCE??Z|2011|5|69.8
17924|K?YCE??Z|2011|6|56.7
17924|K?YCE??Z|2011|7|50.8
17924|K?YCE??Z|2011|8|53.8
17924|K?YCE??Z|2011|9|57.5
17924|K?YCE??Z|2011|10|71.0
17924|K?YCE??Z|2011|11|72.0
17924|K?YCE??Z|2011|12|82.3
17924|K?YCE??Z|2011|13|68.0
17924|K?YCE??Z|2012|1|81.1
17924|K?YCE??Z|2012|2|74.7
17924|K?YCE??Z|2012|3|64.2
17924|K?YCE??Z|2012|4|75.8
17924|K?YCE??Z|2012|5|74.1
17924|K?YCE??Z|2012|6|60.6
17924|K?YCE??Z|2012|7|53.4
17924|K?YCE??Z|2012|8|47.6
17924|K?YCE??Z|2012|9|60.5
17924|K?YCE??Z|2012|10|73.0
17924|K?YCE??Z|2012|11|78.9
17924|K?YCE??Z|2012|12|85.8
17924|K?YCE??Z|2012|13|69.4
17924|K?YCE??Z|2013|1|78.4
17924|K?YCE??Z|2013|2|82.4
17924|K?YCE??Z|2013|3|75.4
17924|K?YCE??Z|2013|4|68.7
17924|K?YCE??Z|2013|5|63.4
17924|K?YCE??Z|2013|6|58.6
17924|K?YCE??Z|2013|7|54.1
17924|K?YCE??Z|2013|8|55.3
17924|K?YCE??Z|2013|9|47.9
17924|K?YCE??Z|2013|10|64.5
17924|K?YCE??Z|2013|11|76.1
17924|K?YCE??Z|2013|12|72.4
17924|K?YCE??Z|2013|13|66.3
17924|K?YCE??Z|2014|1|84.5
17924|K?YCE??Z|2014|2|81.4
17924|K?YCE??Z|2014|3|74.4
17924|K?YCE??Z|2014|4|74.5
17924|K?YCE??Z|2014|5|71.0
17924|K?YCE??Z|2014|6|58.6
17924|K?YCE??Z|2014|7|56.5
17924|K?YCE??Z|2014|8|55.0
17924|K?YCE??Z|2014|9|58.5
17924|K?YCE??Z|2014|10|67.1
17924|K?YCE??Z|2014|11|74.3
17924|K?YCE??Z|2014|12|83.1
17924|K?YCE??Z|2014|13|69.9
17924|K?YCE??Z|2015|1|82.2
17924|K?YCE??Z|2015|2|74.5
17924|K?YCE??Z|2015|3|77.3
17924|K?YCE??Z|2015|4|61.3
17924|K?YCE??Z|2015|5|70.6
17924|K?YCE??Z|2015|6|61.5
17924|K?YCE??Z|2015|7|58.0
17924|K?YCE??Z|2015|8|58.3
17924|K?YCE??Z|2015|9|66.3
17924|K?YCE??Z|2015|10|71.7
17924|K?YCE??Z|2015|11|72.4
17924|K?YCE??Z|2015|12|71.7
17924|K?YCE??Z|2015|13|68.8
17924|K?YCE??Z|2016|1|73.2
17924|K?YCE??Z|2016|2|74.0
17924|K?YCE??Z|2016|3|70.7
17924|K?YCE??Z|2016|4|64.7
17924|K?YCE??Z|2016|5|65.7
17924|K?YCE??Z|2016|6|55.9
17924|K?YCE??Z|2016|7|55.0
17924|K?YCE??Z|2016|8|60.9
17924|K?YCE??Z|2016|9|58.1
17924|K?YCE??Z|2016|10|61.2
17924|K?YCE??Z|2016|11|72.9
17924|K?YCE??Z|2016|12|66.5
17924|K?YCE??Z|2016|13|64.9
17924|K?YCE??Z|2017|1|76.5
17924|K?YCE??Z|2017|2|72.4
17924|K?YCE??Z|2017|3|72.7
17924|K?YCE??Z|2017|4|67.2
17924|K?YCE??Z|2017|5|61.8
17924|K?YCE??Z|2017|6|54.0
17924|K?YCE??Z|2017|7|49.9
17924|K?YCE??Z|2017|8|60.3
17924|K?YCE??Z|2017|9|55.2
17924|K?YCE??Z|2017|10|61.7
17924|K?YCE??Z|2017|11|76.2
17924|K?YCE??Z|2017|12|78.2
17924|K?YCE??Z|2017|13|65.5
17924|K?YCE??Z|2018|1|74.4
17924|K?YCE??Z|2018|2|78.1
17924|K?YCE??Z|2018|3|73.6
17924|K?YCE??Z|2018|4|62.6
17924|K?YCE??Z|2018|5|62.5
17924|K?YCE??Z|2018|6|63.2
17924|K?YCE??Z|2018|7|48.7
17924|K?YCE??Z|2018|8|58.7
17924|K?YCE??Z|2018|9|54.8
17924|K?YCE??Z|2018|10|68.8
17924|K?YCE??Z|2018|11|74.0
17924|K?YCE??Z|2018|12|80.1
17924|K?YCE??Z|2018|13|66.6
17924|K?YCE??Z|2019|1|80.9
17924|K?YCE??Z|2019|2|75.3
17924|K?YCE??Z|2019|3|69.6
17924|K?YCE??Z|2019|4|68.6
17924|K?YCE??Z|2019|5|61.6
17924|K?YCE??Z|2019|6|58.1
17924|K?YCE??Z|2019|7|51.7
17924|K?YCE??Z|2019|8|57.1
17924|K?YCE??Z|2019|9|60.6
17924|K?YCE??Z|2019|10|72.3
17924|K?YCE??Z|2019|11|83.4
17924|K?YCE??Z|2019|12|80.5
17924|K?YCE??Z|2019|13|68.3
17924|K?YCE??Z|2020|1|68.7
17924|K?YCE??Z|2020|2|72.3
17924|K?YCE??Z|2020|3|66.2
17924|K?YCE??Z|2020|4|67.5
17924|K?YCE??Z|2020|5|58.3
17924|K?YCE??Z|2020|6|59.5
17924|K?YCE??Z|2020|7|56.5
17924|K?YCE??Z|2020|8|52.0
17924|K?YCE??Z|2020|9|56.3
17924|K?YCE??Z|2020|10|50.2
17924|K?YCE??Z|2020|11|66.7
17924|K?YCE??Z|2020|12|80.8
17924|K?YCE??Z|2020|13|63.1
17924|K?YCE??Z|2021|1|78.3
17924|K?YCE??Z|2021|2|65.5
17924|K?YCE??Z|2021|3|64.2
17924|K?YCE??Z|2021|4|60.6
17924|K?YCE??Z|2021|5|54.5
17924|K?YCE??Z|2021|6|52.7
18032|KARABURUN|2012|2|48.0
18032|KARABURUN|2012|3|62.8
18032|KARABURUN|2012|4|62.1
18032|KARABURUN|2012|5|68.5
18032|KARABURUN|2012|6|51.8
18032|KARABURUN|2012|7|48.1
18032|KARABURUN|2012|10|58.3
18032|KARABURUN|2012|11|70.5
18032|KARABURUN|2012|12|73.3
18032|KARABURUN|2013|1|71.1
18032|KARABURUN|2013|2|72.1
18032|KARABURUN|2013|3|62.4
18032|KARABURUN|2013|4|56.2
18032|KARABURUN|2013|5|55.1
18032|KARABURUN|2013|6|53.0
18032|KARABURUN|2013|7|48.4
18032|KARABURUN|2013|8|48.3
18032|KARABURUN|2013|9|52.3
18032|KARABURUN|2013|10|62.7
18032|KARABURUN|2013|11|72.5
18032|KARABURUN|2013|12|64.1
18032|KARABURUN|2013|13|59.8
18032|KARABURUN|2014|1|76.3
18032|KARABURUN|2014|2|72.6
18032|KARABURUN|2014|3|64.7
18032|KARABURUN|2014|4|62.9
18032|KARABURUN|2014|5|59.4
18032|KARABURUN|2014|6|55.8
