Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_NEM
17886|YATA?AN|2013|6|99.0
17886|YATA?AN|2013|7|87.0
17886|YATA?AN|2013|8|91.0
17886|YATA?AN|2013|9|99.0
17886|YATA?AN|2013|10|99.0
17886|YATA?AN|2013|11|99.0
17886|YATA?AN|2013|12|99.0
17886|YATA?AN|2013|13|99.0
17886|YATA?AN|2014|1|99.0
17886|YATA?AN|2014|2|99.0
17886|YATA?AN|2014|3|99.0
17886|YATA?AN|2014|4|99.0
17886|YATA?AN|2014|5|99.0
17886|YATA?AN|2014|6|99.0
17886|YATA?AN|2014|7|99.0
17886|YATA?AN|2014|8|86.0
17886|YATA?AN|2014|9|99.0
17886|YATA?AN|2014|10|99.0
17886|YATA?AN|2014|11|99.0
17886|YATA?AN|2014|12|99.0
17886|YATA?AN|2014|13|99.0
17886|YATA?AN|2015|1|99.0
17886|YATA?AN|2015|2|99.0
17886|YATA?AN|2015|3|99.0
17886|YATA?AN|2015|4|99.0
17886|YATA?AN|2015|5|98.0
17886|YATA?AN|2015|6|98.0
17886|YATA?AN|2015|7|96.0
17886|YATA?AN|2015|8|91.0
17886|YATA?AN|2015|9|98.0
17886|YATA?AN|2015|10|98.0
17886|YATA?AN|2015|11|97.0
17886|YATA?AN|2015|12|98.0
17886|YATA?AN|2015|13|99.0
17886|YATA?AN|2016|1|97.0
17886|YATA?AN|2016|2|96.0
17886|YATA?AN|2016|3|97.0
17886|YATA?AN|2016|4|98.0
17886|YATA?AN|2016|5|98.0
17886|YATA?AN|2016|6|90.0
17886|YATA?AN|2016|7|91.0
17886|YATA?AN|2016|8|95.0
17886|YATA?AN|2016|9|98.0
17886|YATA?AN|2016|10|93.0
17886|YATA?AN|2016|11|98.0
17886|YATA?AN|2016|12|98.0
17886|YATA?AN|2016|13|98.0
17886|YATA?AN|2017|1|98.0
17886|YATA?AN|2017|2|98.0
17886|YATA?AN|2017|3|98.0
17886|YATA?AN|2017|4|98.0
17886|YATA?AN|2017|5|98.0
17886|YATA?AN|2017|6|98.0
17886|YATA?AN|2017|7|81.0
17886|YATA?AN|2017|8|97.0
17886|YATA?AN|2017|9|88.0
17886|YATA?AN|2017|10|98.0
17886|YATA?AN|2017|11|98.0
17886|YATA?AN|2017|12|98.0
17886|YATA?AN|2017|13|98.0
17886|YATA?AN|2018|1|98.0
17886|YATA?AN|2018|2|98.0
17886|YATA?AN|2018|3|97.0
17886|YATA?AN|2018|4|96.0
17886|YATA?AN|2018|5|98.0
17886|YATA?AN|2018|6|98.0
17886|YATA?AN|2018|7|95.0
17886|YATA?AN|2018|8|97.0
17886|YATA?AN|2018|9|95.0
17886|YATA?AN|2018|10|98.0
17886|YATA?AN|2018|11|98.0
17886|YATA?AN|2018|12|98.0
17886|YATA?AN|2018|13|98.0
17886|YATA?AN|2019|1|98.0
17886|YATA?AN|2019|2|98.0
17886|YATA?AN|2019|3|98.0
17886|YATA?AN|2019|4|97.0
17886|YATA?AN|2019|5|96.0
17886|YATA?AN|2019|6|98.0
17886|YATA?AN|2019|7|98.0
17886|YATA?AN|2019|8|82.0
17886|YATA?AN|2019|9|97.0
17886|YATA?AN|2019|10|97.0
17886|YATA?AN|2019|11|98.0
17886|YATA?AN|2019|12|98.0
17886|YATA?AN|2019|13|98.0
17886|YATA?AN|2020|1|98.0
17886|YATA?AN|2020|2|98.0
17886|YATA?AN|2020|3|98.0
17886|YATA?AN|2020|4|98.0
17886|YATA?AN|2020|5|98.0
17886|YATA?AN|2020|6|95.0
17886|YATA?AN|2020|7|97.0
17886|YATA?AN|2020|8|89.0
17886|YATA?AN|2020|9|95.0
17886|YATA?AN|2020|10|98.0
17886|YATA?AN|2020|11|98.0
17886|YATA?AN|2020|12|98.0
17886|YATA?AN|2020|13|98.0
17886|YATA?AN|2021|1|98.0
17886|YATA?AN|2021|2|97.0
17886|YATA?AN|2021|3|98.0
17886|YATA?AN|2021|4|96.0
17886|YATA?AN|2021|5|88.0
17886|YATA?AN|2021|6|97.0
17924|K?YCE??Z|1963|1|100.0
17924|K?YCE??Z|1963|2|97.0
17924|K?YCE??Z|1963|3|96.0
17924|K?YCE??Z|1963|4|95.0
17924|K?YCE??Z|1963|5|96.0
17924|K?YCE??Z|1963|6|95.0
17924|K?YCE??Z|1963|7|80.0
17924|K?YCE??Z|1963|8|86.0
17924|K?YCE??Z|1963|9|89.0
17924|K?YCE??Z|1963|10|98.0
17924|K?YCE??Z|1963|11|97.0
17924|K?YCE??Z|1963|12|98.0
17924|K?YCE??Z|1963|13|100.0
17924|K?YCE??Z|1964|1|97.0
17924|K?YCE??Z|1964|2|96.0
17924|K?YCE??Z|1964|3|96.0
17924|K?YCE??Z|1964|4|97.0
17924|K?YCE??Z|1964|5|91.0
17924|K?YCE??Z|1964|6|95.0
17924|K?YCE??Z|1964|7|89.0
17924|K?YCE??Z|1964|8|87.0
17924|K?YCE??Z|1964|9|98.0
17924|K?YCE??Z|1964|10|95.0
17924|K?YCE??Z|1964|11|97.0
17924|K?YCE??Z|1964|12|97.0
17924|K?YCE??Z|1964|13|98.0
17924|K?YCE??Z|1965|1|97.0
17924|K?YCE??Z|1965|2|97.0
17924|K?YCE??Z|1965|3|98.0
17924|K?YCE??Z|1965|4|97.0
17924|K?YCE??Z|1965|5|97.0
17924|K?YCE??Z|1965|6|86.0
17924|K?YCE??Z|1965|7|86.0
17924|K?YCE??Z|1965|8|91.0
17924|K?YCE??Z|1965|9|93.0
17924|K?YCE??Z|1965|10|98.0
17924|K?YCE??Z|1965|11|98.0
17924|K?YCE??Z|1965|12|98.0
17924|K?YCE??Z|1965|13|98.0
17924|K?YCE??Z|1966|1|100.0
17924|K?YCE??Z|1966|2|99.0
17924|K?YCE??Z|1966|3|99.0
17924|K?YCE??Z|1966|4|97.0
17924|K?YCE??Z|1966|5|96.0
17924|K?YCE??Z|1966|6|88.0
17924|K?YCE??Z|1966|7|87.0
17924|K?YCE??Z|1966|8|86.0
17924|K?YCE??Z|1966|9|97.0
17924|K?YCE??Z|1966|10|97.0
17924|K?YCE??Z|1966|11|99.0
17924|K?YCE??Z|1966|12|98.0
17924|K?YCE??Z|1966|13|100.0
17924|K?YCE??Z|1967|1|98.0
17924|K?YCE??Z|1967|2|98.0
17924|K?YCE??Z|1967|3|98.0
17924|K?YCE??Z|1967|4|96.0
17924|K?YCE??Z|1967|5|94.0
17924|K?YCE??Z|1967|6|84.0
17924|K?YCE??Z|1967|7|87.0
17924|K?YCE??Z|1967|8|90.0
17924|K?YCE??Z|1967|9|95.0
17924|K?YCE??Z|1967|10|98.0
17924|K?YCE??Z|1967|11|98.0
17924|K?YCE??Z|1967|12|98.0
17924|K?YCE??Z|1967|13|98.0
17924|K?YCE??Z|1968|1|97.0
17924|K?YCE??Z|1968|2|97.0
17924|K?YCE??Z|1968|3|98.0
17924|K?YCE??Z|1968|4|98.0
17924|K?YCE??Z|1968|5|96.0
17924|K?YCE??Z|1968|6|84.0
17924|K?YCE??Z|1968|7|75.0
17924|K?YCE??Z|1968|8|89.0
17924|K?YCE??Z|1968|9|94.0
17924|K?YCE??Z|1968|10|98.0
17924|K?YCE??Z|1968|11|97.0
17924|K?YCE??Z|1968|12|96.0
17924|K?YCE??Z|1968|13|98.0
17924|K?YCE??Z|1969|1|97.0
17924|K?YCE??Z|1969|2|97.0
17924|K?YCE??Z|1969|3|95.0
17924|K?YCE??Z|1969|4|97.0
17924|K?YCE??Z|1969|5|96.0
17924|K?YCE??Z|1969|6|86.0
17924|K?YCE??Z|1969|7|82.0
17924|K?YCE??Z|1969|8|92.0
17924|K?YCE??Z|1969|9|84.0
17924|K?YCE??Z|1969|10|98.0
17924|K?YCE??Z|1969|11|98.0
17924|K?YCE??Z|1969|12|98.0
17924|K?YCE??Z|1969|13|98.0
17924|K?YCE??Z|1970|1|100.0
17924|K?YCE??Z|1970|2|98.0
17924|K?YCE??Z|1970|3|100.0
17924|K?YCE??Z|1970|4|100.0
17924|K?YCE??Z|1970|5|95.0
17924|K?YCE??Z|1970|6|96.0
17924|K?YCE??Z|1970|7|97.0
17924|K?YCE??Z|1970|8|88.0
17924|K?YCE??Z|1970|9|99.0
17924|K?YCE??Z|1970|10|90.0
17924|K?YCE??Z|1970|11|100.0
17924|K?YCE??Z|1970|12|99.0
17924|K?YCE??Z|1970|13|100.0
17924|K?YCE??Z|1971|1|100.0
17924|K?YCE??Z|1971|2|98.0
17924|K?YCE??Z|1971|3|99.0
17924|K?YCE??Z|1971|4|99.0
17924|K?YCE??Z|1971|5|96.0
17924|K?YCE??Z|1971|6|86.0
17924|K?YCE??Z|1971|7|90.0
17924|K?YCE??Z|1971|8|91.0
17924|K?YCE??Z|1971|9|91.0
17924|K?YCE??Z|1971|10|98.0
17924|K?YCE??Z|1971|11|98.0
17924|K?YCE??Z|1971|12|98.0
17924|K?YCE??Z|1971|13|100.0
17924|K?YCE??Z|1972|1|100.0
17924|K?YCE??Z|1972|2|98.0
17924|K?YCE??Z|1972|3|99.0
17924|K?YCE??Z|1972|4|98.0
17924|K?YCE??Z|1972|5|96.0
17924|K?YCE??Z|1972|6|94.0
17924|K?YCE??Z|1972|7|90.0
17924|K?YCE??Z|1972|8|88.0
17924|K?YCE??Z|1972|9|96.0
17924|K?YCE??Z|1972|10|98.0
17924|K?YCE??Z|1972|11|99.0
17924|K?YCE??Z|1972|12|98.0
17924|K?YCE??Z|1972|13|100.0
17924|K?YCE??Z|1973|1|98.0
17924|K?YCE??Z|1973|2|99.0
17924|K?YCE??Z|1973|3|99.0
17924|K?YCE??Z|1973|4|98.0
17924|K?YCE??Z|1973|5|87.0
17924|K?YCE??Z|1973|6|95.0
17924|K?YCE??Z|1973|7|97.0
17924|K?YCE??Z|1973|8|77.0
17924|K?YCE??Z|1973|9|95.0
17924|K?YCE??Z|1973|10|98.0
17924|K?YCE??Z|1973|11|98.0
17924|K?YCE??Z|1973|12|98.0
17924|K?YCE??Z|1973|13|99.0
17924|K?YCE??Z|1974|1|98.0
17924|K?YCE??Z|1974|2|97.0
17924|K?YCE??Z|1974|3|99.0
17924|K?YCE??Z|1974|4|98.0
17924|K?YCE??Z|1974|5|98.0
17924|K?YCE??Z|1974|6|91.0
17924|K?YCE??Z|1974|7|76.0
17924|K?YCE??Z|1974|8|90.0
17924|K?YCE??Z|1974|9|96.0
17924|K?YCE??Z|1974|10|98.0
17924|K?YCE??Z|1974|11|99.0
17924|K?YCE??Z|1974|12|98.0
17924|K?YCE??Z|1974|13|99.0
17924|K?YCE??Z|1975|1|98.0
17924|K?YCE??Z|1975|2|97.0
17924|K?YCE??Z|1975|3|97.0
17924|K?YCE??Z|1975|4|97.0
17924|K?YCE??Z|1975|5|98.0
17924|K?YCE??Z|1975|6|95.0
17924|K?YCE??Z|1975|7|82.0
17924|K?YCE??Z|1975|8|82.0
17924|K?YCE??Z|1975|9|85.0
17924|K?YCE??Z|1975|10|97.0
17924|K?YCE??Z|1975|11|98.0
17924|K?YCE??Z|1975|12|97.0
17924|K?YCE??Z|1975|13|98.0
17924|K?YCE??Z|1976|1|98.0
17924|K?YCE??Z|1976|2|98.0
17924|K?YCE??Z|1976|3|99.0
17924|K?YCE??Z|1976|4|98.0
17924|K?YCE??Z|1976|5|92.0
17924|K?YCE??Z|1976|6|92.0
17924|K?YCE??Z|1976|7|93.0
17924|K?YCE??Z|1976|8|78.0
17924|K?YCE??Z|1976|9|90.0
17924|K?YCE??Z|1976|10|98.0
17924|K?YCE??Z|1976|11|97.0
17924|K?YCE??Z|1976|12|96.0
17924|K?YCE??Z|1976|13|99.0
17924|K?YCE??Z|1977|1|97.0
17924|K?YCE??Z|1977|2|97.0
17924|K?YCE??Z|1977|3|96.0
17924|K?YCE??Z|1977|4|97.0
17924|K?YCE??Z|1977|5|89.0
17924|K?YCE??Z|1977|6|95.0
17924|K?YCE??Z|1977|7|77.0
17924|K?YCE??Z|1977|8|91.0
17924|K?YCE??Z|1977|9|90.0
17924|K?YCE??Z|1977|10|95.0
17924|K?YCE??Z|1977|11|96.0
17924|K?YCE??Z|1977|12|97.0
17924|K?YCE??Z|1977|13|97.0
17924|K?YCE??Z|1978|1|98.0
17924|K?YCE??Z|1978|2|97.0
17924|K?YCE??Z|1978|3|97.0
17924|K?YCE??Z|1978|4|95.0
17924|K?YCE??Z|1978|5|94.0
17924|K?YCE??Z|1978|6|87.0
17924|K?YCE??Z|1978|7|74.0
17924|K?YCE??Z|1978|8|82.0
17924|K?YCE??Z|1978|9|98.0
17924|K?YCE??Z|1978|10|92.0
17924|K?YCE??Z|1978|11|97.0
17924|K?YCE??Z|1978|12|96.0
17924|K?YCE??Z|1978|13|98.0
17924|K?YCE??Z|1979|1|96.0
17924|K?YCE??Z|1979|2|98.0
17924|K?YCE??Z|1979|3|95.0
17924|K?YCE??Z|1979|4|92.0
17924|K?YCE??Z|1979|5|92.0
17924|K?YCE??Z|1979|6|94.0
17924|K?YCE??Z|1979|7|67.0
17924|K?YCE??Z|1979|8|77.0
17924|K?YCE??Z|1979|9|89.0
17924|K?YCE??Z|1979|10|96.0
17924|K?YCE??Z|1979|11|96.0
17924|K?YCE??Z|1979|12|95.0
17924|K?YCE??Z|1979|13|98.0
17924|K?YCE??Z|1980|1|96.0
17924|K?YCE??Z|1980|2|97.0
17924|K?YCE??Z|1980|3|96.0
17924|K?YCE??Z|1980|4|96.0
17924|K?YCE??Z|1980|5|95.0
17924|K?YCE??Z|1980|6|85.0
17924|K?YCE??Z|1980|7|84.0
17924|K?YCE??Z|1980|8|84.0
17924|K?YCE??Z|1980|9|86.0
17924|K?YCE??Z|1980|10|96.0
17924|K?YCE??Z|1980|11|96.0
17924|K?YCE??Z|1980|12|96.0
17924|K?YCE??Z|1980|13|97.0
17924|K?YCE??Z|1981|1|95.0
17924|K?YCE??Z|1981|2|95.0
17924|K?YCE??Z|1981|3|95.0
17924|K?YCE??Z|1981|4|95.0
17924|K?YCE??Z|1981|5|94.0
17924|K?YCE??Z|1981|6|84.0
17924|K?YCE??Z|1981|7|84.0
17924|K?YCE??Z|1981|8|82.0
17924|K?YCE??Z|1981|9|91.0
17924|K?YCE??Z|1981|10|96.0
17924|K?YCE??Z|1981|11|96.0
17924|K?YCE??Z|1981|12|96.0
17924|K?YCE??Z|1981|13|96.0
17924|K?YCE??Z|1982|1|96.0
17924|K?YCE??Z|1982|2|95.0
17924|K?YCE??Z|1982|3|95.0
17924|K?YCE??Z|1982|4|95.0
17924|K?YCE??Z|1982|5|94.0
17924|K?YCE??Z|1982|6|94.0
17924|K?YCE??Z|1982|7|75.0
17924|K?YCE??Z|1982|8|92.0
17924|K?YCE??Z|1982|9|93.0
17924|K?YCE??Z|1982|10|96.0
17924|K?YCE??Z|1982|11|96.0
17924|K?YCE??Z|1982|12|93.0
17924|K?YCE??Z|1982|13|96.0
17924|K?YCE??Z|1983|1|94.0
17924|K?YCE??Z|1983|2|96.0
17924|K?YCE??Z|1983|3|97.0
17924|K?YCE??Z|1983|4|96.0
17924|K?YCE??Z|1983|5|92.0
17924|K?YCE??Z|1983|6|94.0
17924|K?YCE??Z|1983|7|82.0
17924|K?YCE??Z|1983|8|83.0
17924|K?YCE??Z|1983|9|86.0
17924|K?YCE??Z|1983|10|93.0
17924|K?YCE??Z|1983|11|96.0
17924|K?YCE??Z|1983|12|95.0
17924|K?YCE??Z|1983|13|97.0
17924|K?YCE??Z|1984|1|95.0
17924|K?YCE??Z|1984|2|95.0
17924|K?YCE??Z|1984|3|95.0
17924|K?YCE??Z|1984|4|95.0
17924|K?YCE??Z|1984|5|94.0
17924|K?YCE??Z|1984|6|82.0
17924|K?YCE??Z|1984|7|74.0
17924|K?YCE??Z|1984|8|82.0
17924|K?YCE??Z|1984|9|91.0
17924|K?YCE??Z|1984|10|91.0
17924|K?YCE??Z|1984|11|96.0
17924|K?YCE??Z|1984|12|96.0
17924|K?YCE??Z|1984|13|96.0
17924|K?YCE??Z|1985|1|96.0
17924|K?YCE??Z|1985|2|95.0
17924|K?YCE??Z|1985|3|96.0
17924|K?YCE??Z|1985|4|95.0
17924|K?YCE??Z|1985|5|96.0
17924|K?YCE??Z|1985|6|83.0
17924|K?YCE??Z|1985|7|82.0
17924|K?YCE??Z|1985|8|83.0
17924|K?YCE??Z|1985|9|85.0
17924|K?YCE??Z|1985|10|96.0
17924|K?YCE??Z|1985|11|96.0
17924|K?YCE??Z|1985|12|95.0
17924|K?YCE??Z|1985|13|96.0
17924|K?YCE??Z|1986|1|96.0
17924|K?YCE??Z|1986|2|95.0
17924|K?YCE??Z|1986|3|96.0
17924|K?YCE??Z|1986|4|96.0
17924|K?YCE??Z|1986|5|96.0
17924|K?YCE??Z|1986|6|96.0
17924|K?YCE??Z|1986|7|78.0
17924|K?YCE??Z|1986|8|87.0
17924|K?YCE??Z|1986|9|96.0
17924|K?YCE??Z|1986|10|96.0
17924|K?YCE??Z|1986|11|96.0
17924|K?YCE??Z|1986|12|96.0
17924|K?YCE??Z|1986|13|96.0
17924|K?YCE??Z|1987|1|96.0
17924|K?YCE??Z|1987|2|96.0
17924|K?YCE??Z|1987|3|97.0
17924|K?YCE??Z|1987|4|96.0
17924|K?YCE??Z|1987|5|95.0
17924|K?YCE??Z|1987|6|94.0
17924|K?YCE??Z|1987|7|84.0
17924|K?YCE??Z|1987|8|82.0
17924|K?YCE??Z|1987|9|95.0
17924|K?YCE??Z|1987|10|96.0
17924|K?YCE??Z|1987|11|96.0
17924|K?YCE??Z|1987|12|96.0
17924|K?YCE??Z|1987|13|97.0
17924|K?YCE??Z|1988|1|95.0
17924|K?YCE??Z|1988|2|96.0
17924|K?YCE??Z|1988|3|95.0
17924|K?YCE??Z|1988|4|96.0
17924|K?YCE??Z|1988|5|86.0
17924|K?YCE??Z|1988|6|75.0
17924|K?YCE??Z|1988|7|76.0
17924|K?YCE??Z|1988|8|85.0
17924|K?YCE??Z|1988|9|81.0
17924|K?YCE??Z|1988|10|96.0
17924|K?YCE??Z|1988|11|95.0
17924|K?YCE??Z|1988|12|96.0
17924|K?YCE??Z|1988|13|96.0
17924|K?YCE??Z|1989|1|95.0
17924|K?YCE??Z|1989|2|95.0
17924|K?YCE??Z|1989|3|96.0
17924|K?YCE??Z|1989|4|95.0
17924|K?YCE??Z|1989|5|83.0
17924|K?YCE??Z|1989|6|91.0
17924|K?YCE??Z|1989|7|74.0
17924|K?YCE??Z|1989|8|86.0
17924|K?YCE??Z|1989|9|94.0
17924|K?YCE??Z|1989|10|96.0
17924|K?YCE??Z|1989|11|95.0
17924|K?YCE??Z|1989|12|95.0
17924|K?YCE??Z|1989|13|96.0
17924|K?YCE??Z|1990|1|95.0
17924|K?YCE??Z|1990|2|96.0
17924|K?YCE??Z|1990|3|95.0
17924|K?YCE??Z|1990|4|97.0
17924|K?YCE??Z|1990|5|94.0
17924|K?YCE??Z|1990|6|79.0
17924|K?YCE??Z|1990|7|83.0
17924|K?YCE??Z|1990|8|81.0
17924|K?YCE??Z|1990|9|87.0
17924|K?YCE??Z|1990|10|94.0
17924|K?YCE??Z|1990|11|96.0
17924|K?YCE??Z|1990|12|96.0
17924|K?YCE??Z|1990|13|97.0
17924|K?YCE??Z|1991|1|96.0
17924|K?YCE??Z|1991|2|95.0
17924|K?YCE??Z|1991|3|96.0
17924|K?YCE??Z|1991|4|96.0
17924|K?YCE??Z|1991|5|96.0
17924|K?YCE??Z|1991|6|83.0
17924|K?YCE??Z|1991|7|74.0
17924|K?YCE??Z|1991|8|79.0
17924|K?YCE??Z|1991|9|83.0
17924|K?YCE??Z|1991|10|96.0
17924|K?YCE??Z|1991|11|96.0
17924|K?YCE??Z|1991|12|96.0
17924|K?YCE??Z|1991|13|96.0
17924|K?YCE??Z|1992|1|94.0
17924|K?YCE??Z|1992|2|95.0
17924|K?YCE??Z|1992|3|95.0
17924|K?YCE??Z|1992|4|96.0
17924|K?YCE??Z|1992|5|96.0
17924|K?YCE??Z|1992|6|94.0
17924|K?YCE??Z|1992|7|87.0
17924|K?YCE??Z|1992|8|84.0
17924|K?YCE??Z|1992|9|92.0
17924|K?YCE??Z|1992|10|94.0
17924|K?YCE??Z|1992|11|96.0
17924|K?YCE??Z|1992|12|95.0
17924|K?YCE??Z|1992|13|96.0
17924|K?YCE??Z|1993|1|95.0
17924|K?YCE??Z|1993|2|95.0
17924|K?YCE??Z|1993|3|95.0
17924|K?YCE??Z|1993|4|96.0
17924|K?YCE??Z|1993|5|96.0
17924|K?YCE??Z|1993|6|91.0
17924|K?YCE??Z|1993|7|75.0
17924|K?YCE??Z|1993|8|76.0
17924|K?YCE??Z|1993|9|91.0
17924|K?YCE??Z|1993|10|94.0
17924|K?YCE??Z|1993|11|95.0
17924|K?YCE??Z|1993|12|96.0
17924|K?YCE??Z|1993|13|96.0
17924|K?YCE??Z|1994|1|96.0
17924|K?YCE??Z|1994|2|96.0
17924|K?YCE??Z|1994|3|96.0
17924|K?YCE??Z|1994|4|96.0
17924|K?YCE??Z|1994|5|96.0
17924|K?YCE??Z|1994|6|89.0
17924|K?YCE??Z|1994|7|75.0
17924|K?YCE??Z|1994|8|85.0
17924|K?YCE??Z|1994|9|96.0
17924|K?YCE??Z|1994|10|96.0
17924|K?YCE??Z|1994|11|96.0
17924|K?YCE??Z|1994|12|96.0
17924|K?YCE??Z|1994|13|96.0
17924|K?YCE??Z|1995|1|97.0
17924|K?YCE??Z|1995|2|96.0
17924|K?YCE??Z|1995|3|96.0
17924|K?YCE??Z|1995|4|96.0
17924|K?YCE??Z|1995|5|91.0
17924|K?YCE??Z|1995|6|75.0
17924|K?YCE??Z|1995|7|80.0
17924|K?YCE??Z|1995|8|73.0
17924|K?YCE??Z|1995|9|96.0
17924|K?YCE??Z|1995|10|96.0
17924|K?YCE??Z|1995|11|95.0
17924|K?YCE??Z|1995|12|95.0
17924|K?YCE??Z|1995|13|97.0
17924|K?YCE??Z|1996|1|95.0
17924|K?YCE??Z|1996|2|96.0
17924|K?YCE??Z|1996|3|98.0
17924|K?YCE??Z|1996|4|93.0
17924|K?YCE??Z|1996|5|90.0
17924|K?YCE??Z|1996|6|75.0
17924|K?YCE??Z|1996|7|73.0
17924|K?YCE??Z|1996|8|74.0
17924|K?YCE??Z|1996|9|96.0
17924|K?YCE??Z|1996|10|96.0
17924|K?YCE??Z|1996|11|96.0
17924|K?YCE??Z|1996|12|96.0
17924|K?YCE??Z|1996|13|98.0
17924|K?YCE??Z|1997|1|95.0
17924|K?YCE??Z|1997|2|95.0
17924|K?YCE??Z|1997|3|96.0
17924|K?YCE??Z|1997|4|97.0
17924|K?YCE??Z|1997|5|97.0
17924|K?YCE??Z|1997|6|91.0
17924|K?YCE??Z|1997|7|64.0
17924|K?YCE??Z|1997|8|81.0
17924|K?YCE??Z|1997|9|85.0
17924|K?YCE??Z|1997|10|96.0
17924|K?YCE??Z|1997|11|96.0
17924|K?YCE??Z|1997|12|96.0
17924|K?YCE??Z|1997|13|97.0
17924|K?YCE??Z|1998|1|97.0
17924|K?YCE??Z|1998|2|95.0
17924|K?YCE??Z|1998|3|96.0
17924|K?YCE??Z|1998|4|97.0
17924|K?YCE??Z|1998|5|96.0
17924|K?YCE??Z|1998|6|74.0
17924|K?YCE??Z|1998|7|90.0
17924|K?YCE??Z|1998|8|86.0
17924|K?YCE??Z|1998|9|95.0
17924|K?YCE??Z|1998|10|95.0
17924|K?YCE??Z|1998|11|96.0
17924|K?YCE??Z|1998|12|96.0
17924|K?YCE??Z|1998|13|97.0
17924|K?YCE??Z|1999|1|96.0
17924|K?YCE??Z|1999|2|95.0
17924|K?YCE??Z|1999|3|96.0
17924|K?YCE??Z|1999|4|96.0
17924|K?YCE??Z|1999|5|88.0
17924|K?YCE??Z|1999|6|81.0
17924|K?YCE??Z|1999|7|74.0
17924|K?YCE??Z|1999|8|78.0
17924|K?YCE??Z|1999|9|83.0
17924|K?YCE??Z|1999|10|85.0
17924|K?YCE??Z|1999|11|83.0
17924|K?YCE??Z|1999|12|96.0
17924|K?YCE??Z|1999|13|96.0
17924|K?YCE??Z|2000|1|96.0
17924|K?YCE??Z|2000|2|93.0
17924|K?YCE??Z|2000|3|94.0
17924|K?YCE??Z|2000|4|93.0
17924|K?YCE??Z|2000|5|92.0
17924|K?YCE??Z|2000|6|77.0
17924|K?YCE??Z|2000|7|81.0
17924|K?YCE??Z|2000|8|82.0
17924|K?YCE??Z|2000|9|90.0
17924|K?YCE??Z|2000|10|91.0
17924|K?YCE??Z|2000|11|96.0
17924|K?YCE??Z|2000|12|95.0
17924|K?YCE??Z|2000|13|96.0
17924|K?YCE??Z|2001|1|93.0
17924|K?YCE??Z|2001|2|91.0
17924|K?YCE??Z|2001|3|92.0
17924|K?YCE??Z|2001|4|92.0
17924|K?YCE??Z|2001|5|92.0
17924|K?YCE??Z|2001|6|79.0
17924|K?YCE??Z|2001|7|82.0
17924|K?YCE??Z|2001|8|86.0
17924|K?YCE??Z|2001|9|88.0
17924|K?YCE??Z|2001|10|94.0
17924|K?YCE??Z|2001|11|90.0
17924|K?YCE??Z|2001|12|94.0
17924|K?YCE??Z|2001|13|94.0
17924|K?YCE??Z|2002|1|92.0
17924|K?YCE??Z|2002|2|93.0
17924|K?YCE??Z|2002|3|95.0
17924|K?YCE??Z|2002|4|88.0
17924|K?YCE??Z|2002|5|89.0
17924|K?YCE??Z|2002|6|80.0
17924|K?YCE??Z|2002|7|85.0
17924|K?YCE??Z|2002|8|89.0
17924|K?YCE??Z|2002|9|92.0
17924|K?YCE??Z|2002|10|92.0
17924|K?YCE??Z|2002|11|91.0
17924|K?YCE??Z|2002|12|92.0
17924|K?YCE??Z|2002|13|95.0
17924|K?YCE??Z|2003|1|92.0
17924|K?YCE??Z|2003|2|96.0
17924|K?YCE??Z|2003|3|93.0
17924|K?YCE??Z|2003|4|90.0
17924|K?YCE??Z|2003|5|90.0
17924|K?YCE??Z|2003|6|92.0
17924|K?YCE??Z|2003|7|79.0
17924|K?YCE??Z|2003|8|97.0
17924|K?YCE??Z|2003|9|94.0
17924|K?YCE??Z|2003|10|95.0
17924|K?YCE??Z|2003|11|94.0
17924|K?YCE??Z|2003|12|94.0
17924|K?YCE??Z|2003|13|97.0
17924|K?YCE??Z|2004|1|94.0
17924|K?YCE??Z|2004|2|96.0
17924|K?YCE??Z|2004|3|97.0
17924|K?YCE??Z|2004|4|97.0
17924|K?YCE??Z|2004|5|91.0
17924|K?YCE??Z|2004|6|84.0
17924|K?YCE??Z|2004|7|79.0
17924|K?YCE??Z|2004|8|84.0
17924|K?YCE??Z|2004|9|87.0
17924|K?YCE??Z|2004|10|95.0
17924|K?YCE??Z|2004|11|97.0
17924|K?YCE??Z|2004|12|96.0
17924|K?YCE??Z|2004|13|97.0
17924|K?YCE??Z|2005|1|95.0
17924|K?YCE??Z|2005|2|95.0
17924|K?YCE??Z|2005|3|96.0
17924|K?YCE??Z|2005|4|93.0
17924|K?YCE??Z|2005|5|94.0
17924|K?YCE??Z|2005|6|94.0
17924|K?YCE??Z|2005|7|81.0
17924|K?YCE??Z|2005|8|80.0
17924|K?YCE??Z|2005|9|91.0
17924|K?YCE??Z|2005|10|94.0
17924|K?YCE??Z|2005|11|94.0
17924|K?YCE??Z|2005|12|95.0
17924|K?YCE??Z|2005|13|96.0
17924|K?YCE??Z|2006|1|100.0
17924|K?YCE??Z|2006|2|100.0
17924|K?YCE??Z|2006|3|100.0
17924|K?YCE??Z|2006|4|100.0
17924|K?YCE??Z|2006|5|97.0
17924|K?YCE??Z|2006|6|98.0
17924|K?YCE??Z|2006|7|92.0
17924|K?YCE??Z|2006|8|88.0
17924|K?YCE??Z|2006|9|100.0
17924|K?YCE??Z|2006|10|100.0
