Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_SICAKLIK_C
17886|YATA?AN|2005|12|-5.8
17886|YATA?AN|2005|13|-5.8
17886|YATA?AN|2006|1|-5.7
17886|YATA?AN|2006|2|-5.9
17886|YATA?AN|2006|3|-2.0
17886|YATA?AN|2006|4|4.0
17886|YATA?AN|2006|5|4.2
17886|YATA?AN|2006|6|10.5
17886|YATA?AN|2006|7|15.2
17886|YATA?AN|2006|8|15.4
17886|YATA?AN|2006|9|10.2
17886|YATA?AN|2006|10|7.0
17886|YATA?AN|2006|11|-3.2
17886|YATA?AN|2006|12|-6.2
17886|YATA?AN|2006|13|-6.2
17886|YATA?AN|2007|1|-4.6
17886|YATA?AN|2007|2|-4.9
17886|YATA?AN|2007|3|0.1
17886|YATA?AN|2007|4|0.1
17886|YATA?AN|2007|5|0.0
17886|YATA?AN|2007|6|12.9
17886|YATA?AN|2007|7|15.9
17886|YATA?AN|2007|8|16.3
17886|YATA?AN|2007|9|10.1
17886|YATA?AN|2007|10|4.6
17886|YATA?AN|2007|11|1.6
17886|YATA?AN|2007|12|-3.6
17886|YATA?AN|2007|13|-4.9
17886|YATA?AN|2008|1|-4.6
17886|YATA?AN|2008|2|-5.8
17886|YATA?AN|2008|3|0.8
17886|YATA?AN|2008|4|1.8
17886|YATA?AN|2008|5|5.3
17886|YATA?AN|2008|6|12.2
17886|YATA?AN|2008|7|15.2
17886|YATA?AN|2008|8|17.0
17886|YATA?AN|2008|9|10.4
17886|YATA?AN|2008|10|5.3
17886|YATA?AN|2008|11|2.8
17886|YATA?AN|2008|12|-4.0
17886|YATA?AN|2008|13|-5.8
17886|YATA?AN|2009|1|-4.7
17886|YATA?AN|2009|2|-1.2
17886|YATA?AN|2009|3|-1.1
17886|YATA?AN|2009|4|5.2
17886|YATA?AN|2009|5|6.3
17886|YATA?AN|2009|6|11.1
17886|YATA?AN|2009|7|16.1
17886|YATA?AN|2009|8|15.9
17886|YATA?AN|2009|9|9.8
17886|YATA?AN|2009|10|8.2
17886|YATA?AN|2009|11|1.0
17886|YATA?AN|2009|12|0.3
17886|YATA?AN|2009|13|-4.7
17886|YATA?AN|2010|1|-5.0
17886|YATA?AN|2010|2|-4.0
17886|YATA?AN|2010|3|-0.9
17886|YATA?AN|2010|4|2.3
17886|YATA?AN|2010|5|7.9
17886|YATA?AN|2010|6|12.9
17886|YATA?AN|2010|7|16.8
17886|YATA?AN|2010|8|16.5
17886|YATA?AN|2010|9|11.6
17886|YATA?AN|2010|10|2.9
17886|YATA?AN|2010|11|3.1
17886|YATA?AN|2010|12|-4.6
17886|YATA?AN|2010|13|-5.0
17886|YATA?AN|2011|1|-3.5
17886|YATA?AN|2011|2|-5.3
17886|YATA?AN|2011|3|-2.7
17886|YATA?AN|2011|4|1.9
17886|YATA?AN|2011|5|5.0
17886|YATA?AN|2011|6|12.9
17886|YATA?AN|2011|7|13.7
17886|YATA?AN|2011|8|16.6
17886|YATA?AN|2011|9|11.9
17886|YATA?AN|2011|10|1.4
17886|YATA?AN|2011|11|-3.9
17886|YATA?AN|2011|12|-3.3
17886|YATA?AN|2011|13|-5.3
17886|YATA?AN|2012|1|-6.3
17886|YATA?AN|2012|2|-3.8
17886|YATA?AN|2012|3|-3.0
17886|YATA?AN|2012|4|3.5
17886|YATA?AN|2012|5|8.8
17886|YATA?AN|2012|6|11.0
17886|YATA?AN|2012|7|16.7
17886|YATA?AN|2012|8|13.5
17886|YATA?AN|2012|9|10.3
17886|YATA?AN|2012|10|7.8
17886|YATA?AN|2012|11|0.5
17886|YATA?AN|2012|12|-1.1
17886|YATA?AN|2012|13|-6.3
17886|YATA?AN|2013|1|-6.1
17886|YATA?AN|2013|2|-0.7
17886|YATA?AN|2013|3|-1.2
17886|YATA?AN|2013|4|4.7
17886|YATA?AN|2013|5|9.2
17886|YATA?AN|2013|6|11.2
17886|YATA?AN|2013|7|15.2
17886|YATA?AN|2013|8|17.0
17886|YATA?AN|2013|9|9.0
17886|YATA?AN|2013|10|2.9
17886|YATA?AN|2013|11|-0.4
17886|YATA?AN|2013|12|-4.6
17886|YATA?AN|2013|13|-6.1
17886|YATA?AN|2014|1|-1.0
17886|YATA?AN|2014|2|-1.4
17886|YATA?AN|2014|3|0.1
17886|YATA?AN|2014|4|2.9
17886|YATA?AN|2014|5|7.2
17886|YATA?AN|2014|6|10.4
17886|YATA?AN|2014|7|16.2
17886|YATA?AN|2014|8|17.0
17886|YATA?AN|2014|9|10.5
17886|YATA?AN|2014|10|4.4
17886|YATA?AN|2014|11|-0.2
17886|YATA?AN|2014|12|-1.1
17886|YATA?AN|2014|13|-1.4
17886|YATA?AN|2015|1|-6.0
17886|YATA?AN|2015|2|-2.9
17886|YATA?AN|2015|3|-0.4
17886|YATA?AN|2015|4|0.3
17886|YATA?AN|2015|5|8.3
17886|YATA?AN|2015|6|11.3
17886|YATA?AN|2015|7|16.1
17886|YATA?AN|2015|8|15.6
17886|YATA?AN|2015|9|14.0
17886|YATA?AN|2015|10|4.7
17886|YATA?AN|2015|11|1.9
17886|YATA?AN|2015|12|-3.1
17886|YATA?AN|2015|13|-6.0
17886|YATA?AN|2016|1|-8.4
17886|YATA?AN|2016|2|-3.3
17886|YATA?AN|2016|3|0.0
17886|YATA?AN|2016|4|4.2
17886|YATA?AN|2016|5|7.5
17886|YATA?AN|2016|6|11.7
17886|YATA?AN|2016|7|17.6
17886|YATA?AN|2016|8|16.7
17886|YATA?AN|2016|9|7.5
17886|YATA?AN|2016|10|6.0
17886|YATA?AN|2016|11|-1.0
17886|YATA?AN|2016|12|-6.9
17886|YATA?AN|2016|13|-8.4
17886|YATA?AN|2017|1|-5.3
17886|YATA?AN|2017|2|-4.9
17886|YATA?AN|2017|3|-0.3
17886|YATA?AN|2017|4|2.2
17886|YATA?AN|2017|5|9.0
17886|YATA?AN|2017|6|11.6
17886|YATA?AN|2017|7|17.1
17886|YATA?AN|2017|8|15.9
17886|YATA?AN|2017|9|9.9
17886|YATA?AN|2017|10|5.6
17886|YATA?AN|2017|11|-0.3
17886|YATA?AN|2017|12|-2.0
17886|YATA?AN|2017|13|-5.3
17886|YATA?AN|2018|1|-2.8
17886|YATA?AN|2018|2|1.2
17886|YATA?AN|2018|3|1.4
17886|YATA?AN|2018|4|3.2
17886|YATA?AN|2018|5|8.4
17886|YATA?AN|2018|6|13.4
17886|YATA?AN|2018|7|15.8
17886|YATA?AN|2018|8|16.3
17886|YATA?AN|2018|9|13.7
17886|YATA?AN|2018|10|2.4
17886|YATA?AN|2018|11|0.7
17886|YATA?AN|2018|12|-2.8
17886|YATA?AN|2018|13|-2.8
17886|YATA?AN|2019|1|-4.9
17886|YATA?AN|2019|2|0.0
17886|YATA?AN|2019|3|-1.8
17886|YATA?AN|2019|4|1.7
17886|YATA?AN|2019|5|6.2
17886|YATA?AN|2019|6|12.3
17886|YATA?AN|2019|7|15.3
17886|YATA?AN|2019|8|16.9
17886|YATA?AN|2019|9|9.3
17886|YATA?AN|2019|10|6.9
17886|YATA?AN|2019|11|4.0
17886|YATA?AN|2019|12|-1.8
17886|YATA?AN|2019|13|-4.9
17886|YATA?AN|2020|1|-4.1
17886|YATA?AN|2020|2|-4.6
17886|YATA?AN|2020|3|-0.4
17886|YATA?AN|2020|4|4.4
17886|YATA?AN|2020|5|6.4
17886|YATA?AN|2020|6|10.2
17886|YATA?AN|2020|7|16.3
17886|YATA?AN|2020|8|16.7
17886|YATA?AN|2020|9|13.0
17886|YATA?AN|2020|10|7.2
17886|YATA?AN|2020|11|-1.5
17886|YATA?AN|2020|12|-0.3
17886|YATA?AN|2020|13|-4.6
17886|YATA?AN|2021|1|-5.2
17886|YATA?AN|2021|2|-2.8
17886|YATA?AN|2021|3|-1.6
17886|YATA?AN|2021|4|1.7
17886|YATA?AN|2021|5|8.5
17886|YATA?AN|2021|6|10.2
17924|K?YCE??Z|1961|1|3.5
17924|K?YCE??Z|1961|4|12.0
17924|K?YCE??Z|1961|5|10.5
17924|K?YCE??Z|1961|9|13.5
17924|K?YCE??Z|1961|10|12.0
17924|K?YCE??Z|1961|13|3.5
17924|K?YCE??Z|1962|4|10.5
17924|K?YCE??Z|1962|13|10.5
17924|K?YCE??Z|1963|1|-1.0
17924|K?YCE??Z|1963|2|1.2
17924|K?YCE??Z|1963|3|-1.0
17924|K?YCE??Z|1963|4|6.0
17924|K?YCE??Z|1963|5|11.0
17924|K?YCE??Z|1963|6|14.5
17924|K?YCE??Z|1963|7|20.0
17924|K?YCE??Z|1963|8|20.0
17924|K?YCE??Z|1963|9|14.0
17924|K?YCE??Z|1963|10|7.0
17924|K?YCE??Z|1963|11|5.5
17924|K?YCE??Z|1963|12|-0.5
17924|K?YCE??Z|1963|13|-1.0
17924|K?YCE??Z|1964|1|-7.0
17924|K?YCE??Z|1964|2|-2.0
17924|K?YCE??Z|1964|3|4.0
17924|K?YCE??Z|1964|4|6.5
17924|K?YCE??Z|1964|5|9.5
17924|K?YCE??Z|1964|6|16.0
17924|K?YCE??Z|1964|7|17.5
17924|K?YCE??Z|1964|8|17.0
17924|K?YCE??Z|1964|9|10.0
17924|K?YCE??Z|1964|10|10.5
17924|K?YCE??Z|1964|11|2.0
17924|K?YCE??Z|1964|12|3.0
17924|K?YCE??Z|1964|13|-7.0
17924|K?YCE??Z|1965|1|-1.0
17924|K?YCE??Z|1965|2|-1.9
17924|K?YCE??Z|1965|3|2.6
17924|K?YCE??Z|1965|4|4.0
17924|K?YCE??Z|1965|5|9.4
17924|K?YCE??Z|1965|6|16.3
17924|K?YCE??Z|1965|7|18.4
17924|K?YCE??Z|1965|8|16.0
17924|K?YCE??Z|1965|9|14.5
17924|K?YCE??Z|1965|10|6.5
17924|K?YCE??Z|1965|11|0.4
17924|K?YCE??Z|1965|12|1.0
17924|K?YCE??Z|1965|13|-1.9
17924|K?YCE??Z|1966|1|-0.8
17924|K?YCE??Z|1966|2|3.8
17924|K?YCE??Z|1966|3|3.0
17924|K?YCE??Z|1966|4|5.0
17924|K?YCE??Z|1966|5|10.6
17924|K?YCE??Z|1966|6|14.2
17924|K?YCE??Z|1966|7|18.8
17924|K?YCE??Z|1966|8|20.0
17924|K?YCE??Z|1966|9|15.4
17924|K?YCE??Z|1966|10|13.8
17924|K?YCE??Z|1966|11|10.0
17924|K?YCE??Z|1966|12|-0.7
17924|K?YCE??Z|1966|13|-0.8
17924|K?YCE??Z|1967|1|-3.5
17924|K?YCE??Z|1967|2|-0.4
17924|K?YCE??Z|1967|3|1.8
17924|K?YCE??Z|1967|4|5.2
17924|K?YCE??Z|1967|5|10.5
17924|K?YCE??Z|1967|6|15.4
17924|K?YCE??Z|1967|7|19.4
17924|K?YCE??Z|1967|8|20.4
17924|K?YCE??Z|1967|9|15.1
17924|K?YCE??Z|1967|10|11.0
17924|K?YCE??Z|1967|11|0.2
17924|K?YCE??Z|1967|12|-3.0
17924|K?YCE??Z|1967|13|-3.5
17924|K?YCE??Z|1968|1|-2.0
17924|K?YCE??Z|1968|2|-0.4
17924|K?YCE??Z|1968|3|0.4
17924|K?YCE??Z|1968|4|8.0
17924|K?YCE??Z|1968|5|12.4
17924|K?YCE??Z|1968|6|17.2
17924|K?YCE??Z|1968|7|18.6
17924|K?YCE??Z|1968|8|17.1
17924|K?YCE??Z|1968|9|11.0
17924|K?YCE??Z|1968|10|10.1
17924|K?YCE??Z|1968|11|6.0
17924|K?YCE??Z|1968|12|1.4
17924|K?YCE??Z|1968|13|-2.0
17924|K?YCE??Z|1969|1|-2.2
17924|K?YCE??Z|1969|2|0.0
17924|K?YCE??Z|1969|3|4.2
17924|K?YCE??Z|1969|4|3.0
17924|K?YCE??Z|1969|5|10.2
17924|K?YCE??Z|1969|6|15.0
17924|K?YCE??Z|1969|7|16.1
17924|K?YCE??Z|1969|8|17.0
17924|K?YCE??Z|1969|9|13.8
17924|K?YCE??Z|1969|10|8.0
17924|K?YCE??Z|1969|11|2.8
17924|K?YCE??Z|1969|12|4.0
17924|K?YCE??Z|1969|13|-2.2
17924|K?YCE??Z|1970|1|0.1
17924|K?YCE??Z|1970|2|-1.5
17924|K?YCE??Z|1970|3|3.4
17924|K?YCE??Z|1970|4|6.8
17924|K?YCE??Z|1970|5|8.0
17924|K?YCE??Z|1970|6|14.1
17924|K?YCE??Z|1970|7|19.0
17924|K?YCE??Z|1970|8|16.8
17924|K?YCE??Z|1970|9|11.0
17924|K?YCE??Z|1970|10|7.8
17924|K?YCE??Z|1970|11|5.3
17924|K?YCE??Z|1970|12|-1.0
17924|K?YCE??Z|1970|13|-1.5
17924|K?YCE??Z|1971|1|3.4
17924|K?YCE??Z|1971|2|-2.9
17924|K?YCE??Z|1971|3|-1.8
17924|K?YCE??Z|1971|4|5.0
17924|K?YCE??Z|1971|5|10.8
17924|K?YCE??Z|1971|6|13.8
17924|K?YCE??Z|1971|7|17.8
17924|K?YCE??Z|1971|8|17.3
17924|K?YCE??Z|1971|9|12.4
17924|K?YCE??Z|1971|10|4.8
17924|K?YCE??Z|1971|11|4.1
17924|K?YCE??Z|1971|12|-1.0
17924|K?YCE??Z|1971|13|-2.9
17924|K?YCE??Z|1972|1|-2.6
17924|K?YCE??Z|1972|2|-1.8
17924|K?YCE??Z|1972|3|2.6
17924|K?YCE??Z|1972|4|5.2
17924|K?YCE??Z|1972|5|10.0
17924|K?YCE??Z|1972|6|13.7
17924|K?YCE??Z|1972|7|18.0
17924|K?YCE??Z|1972|8|16.3
17924|K?YCE??Z|1972|9|14.2
17924|K?YCE??Z|1972|10|4.2
17924|K?YCE??Z|1972|11|-0.3
17924|K?YCE??Z|1972|12|-2.4
17924|K?YCE??Z|1972|13|-2.6
17924|K?YCE??Z|1973|1|-4.9
17924|K?YCE??Z|1973|2|0.9
17924|K?YCE??Z|1973|3|-1.7
17924|K?YCE??Z|1973|4|6.0
17924|K?YCE??Z|1973|5|9.7
17924|K?YCE??Z|1973|6|14.2
17924|K?YCE??Z|1973|7|17.8
17924|K?YCE??Z|1973|8|16.8
17924|K?YCE??Z|1973|9|14.5
17924|K?YCE??Z|1973|10|7.9
17924|K?YCE??Z|1973|11|-0.9
17924|K?YCE??Z|1973|12|-0.6
17924|K?YCE??Z|1973|13|-4.9
17924|K?YCE??Z|1974|1|-4.0
17924|K?YCE??Z|1974|2|-2.2
17924|K?YCE??Z|1974|3|3.8
17924|K?YCE??Z|1974|4|3.7
17924|K?YCE??Z|1974|5|8.5
17924|K?YCE??Z|1974|6|14.6
17924|K?YCE??Z|1974|7|16.8
17924|K?YCE??Z|1974|8|17.5
17924|K?YCE??Z|1974|9|9.6
17924|K?YCE??Z|1974|10|8.8
17924|K?YCE??Z|1974|11|3.6
17924|K?YCE??Z|1974|12|-1.0
17924|K?YCE??Z|1974|13|-4.0
17924|K?YCE??Z|1975|1|-0.5
17924|K?YCE??Z|1975|2|-3.5
17924|K?YCE??Z|1975|3|0.0
17924|K?YCE??Z|1975|4|5.0
17924|K?YCE??Z|1975|5|7.7
17924|K?YCE??Z|1975|6|12.3
17924|K?YCE??Z|1975|7|15.8
17924|K?YCE??Z|1975|8|16.7
17924|K?YCE??Z|1975|9|13.0
17924|K?YCE??Z|1975|10|7.7
17924|K?YCE??Z|1975|11|1.0
17924|K?YCE??Z|1975|12|-2.2
17924|K?YCE??Z|1975|13|-3.5
17924|K?YCE??Z|1976|1|-2.0
17924|K?YCE??Z|1976|2|-4.9
17924|K?YCE??Z|1976|3|0.4
17924|K?YCE??Z|1976|4|5.8
17924|K?YCE??Z|1976|5|10.9
17924|K?YCE??Z|1976|6|13.3
17924|K?YCE??Z|1976|7|16.7
17924|K?YCE??Z|1976|8|15.6
17924|K?YCE??Z|1976|9|11.4
17924|K?YCE??Z|1976|10|8.6
17924|K?YCE??Z|1976|11|0.4
17924|K?YCE??Z|1976|12|0.0
17924|K?YCE??Z|1976|13|-4.9
17924|K?YCE??Z|1977|1|-2.0
17924|K?YCE??Z|1977|2|-1.5
17924|K?YCE??Z|1977|3|-2.2
17924|K?YCE??Z|1977|4|3.6
17924|K?YCE??Z|1977|5|10.0
17924|K?YCE??Z|1977|6|14.0
17924|K?YCE??Z|1977|7|18.0
17924|K?YCE??Z|1977|8|16.4
17924|K?YCE??Z|1977|9|11.2
17924|K?YCE??Z|1977|10|3.8
17924|K?YCE??Z|1977|11|5.4
17924|K?YCE??Z|1977|12|-2.2
17924|K?YCE??Z|1977|13|-2.2
17924|K?YCE??Z|1978|1|0.8
17924|K?YCE??Z|1978|2|0.8
17924|K?YCE??Z|1978|3|2.0
17924|K?YCE??Z|1978|4|4.8
17924|K?YCE??Z|1978|5|10.6
17924|K?YCE??Z|1978|6|12.1
17924|K?YCE??Z|1978|7|17.1
17924|K?YCE??Z|1978|8|17.0
17924|K?YCE??Z|1978|9|12.6
17924|K?YCE??Z|1978|10|9.1
17924|K?YCE??Z|1978|11|2.0
17924|K?YCE??Z|1978|12|1.8
17924|K?YCE??Z|1978|13|0.8
17924|K?YCE??Z|1979|1|-2.1
17924|K?YCE??Z|1979|2|-0.1
17924|K?YCE??Z|1979|3|2.0
17924|K?YCE??Z|1979|4|3.8
17924|K?YCE??Z|1979|5|10.1
17924|K?YCE??Z|1979|6|14.2
17924|K?YCE??Z|1979|7|16.5
17924|K?YCE??Z|1979|8|15.8
17924|K?YCE??Z|1979|9|13.4
17924|K?YCE??Z|1979|10|10.2
17924|K?YCE??Z|1979|11|1.8
17924|K?YCE??Z|1979|12|-1.4
17924|K?YCE??Z|1979|13|-2.1
17924|K?YCE??Z|1980|1|-4.0
17924|K?YCE??Z|1980|2|-1.0
17924|K?YCE??Z|1980|3|-1.2
17924|K?YCE??Z|1980|4|4.6
17924|K?YCE??Z|1980|5|7.6
17924|K?YCE??Z|1980|6|11.8
17924|K?YCE??Z|1980|7|16.4
17924|K?YCE??Z|1980|8|17.0
17924|K?YCE??Z|1980|9|11.0
17924|K?YCE??Z|1980|10|7.0
17924|K?YCE??Z|1980|11|-1.0
17924|K?YCE??Z|1980|12|-2.0
17924|K?YCE??Z|1980|13|-4.0
17924|K?YCE??Z|1981|1|-2.0
17924|K?YCE??Z|1981|2|-4.0
17924|K?YCE??Z|1981|3|-1.6
17924|K?YCE??Z|1981|4|1.6
17924|K?YCE??Z|1981|5|6.0
17924|K?YCE??Z|1981|6|13.0
17924|K?YCE??Z|1981|7|16.6
17924|K?YCE??Z|1981|8|14.0
17924|K?YCE??Z|1981|9|10.0
17924|K?YCE??Z|1981|10|10.0
17924|K?YCE??Z|1981|11|-1.0
17924|K?YCE??Z|1981|12|2.5
17924|K?YCE??Z|1981|13|-4.0
17924|K?YCE??Z|1982|1|-0.4
17924|K?YCE??Z|1982|2|-3.0
17924|K?YCE??Z|1982|3|-1.0
17924|K?YCE??Z|1982|4|4.6
17924|K?YCE??Z|1982|5|6.4
17924|K?YCE??Z|1982|6|13.0
17924|K?YCE??Z|1982|7|15.8
17924|K?YCE??Z|1982|8|17.8
17924|K?YCE??Z|1982|9|12.0
17924|K?YCE??Z|1982|10|7.0
17924|K?YCE??Z|1982|11|1.8
17924|K?YCE??Z|1982|12|-3.4
17924|K?YCE??Z|1982|13|-3.4
17924|K?YCE??Z|1983|1|-6.0
17924|K?YCE??Z|1983|2|-4.6
17924|K?YCE??Z|1983|3|-3.0
17924|K?YCE??Z|1983|4|4.0
17924|K?YCE??Z|1983|5|10.2
17924|K?YCE??Z|1983|6|13.0
17924|K?YCE??Z|1983|7|14.7
17924|K?YCE??Z|1983|8|16.2
17924|K?YCE??Z|1983|9|11.0
17924|K?YCE??Z|1983|10|7.6
17924|K?YCE??Z|1983|11|2.4
17924|K?YCE??Z|1983|12|2.4
17924|K?YCE??Z|1983|13|-6.0
17924|K?YCE??Z|1984|1|-0.2
17924|K?YCE??Z|1984|2|1.2
17924|K?YCE??Z|1984|3|0.4
17924|K?YCE??Z|1984|4|5.0
17924|K?YCE??Z|1984|5|9.8
17924|K?YCE??Z|1984|6|12.8
17924|K?YCE??Z|1984|7|16.7
17924|K?YCE??Z|1984|8|16.0
17924|K?YCE??Z|1984|9|13.0
17924|K?YCE??Z|1984|10|5.6
17924|K?YCE??Z|1984|11|4.6
17924|K?YCE??Z|1984|12|-1.5
17924|K?YCE??Z|1984|13|-1.5
17924|K?YCE??Z|1985|1|0.1
17924|K?YCE??Z|1985|2|-3.9
17924|K?YCE??Z|1985|3|-3.0
17924|K?YCE??Z|1985|4|6.6
17924|K?YCE??Z|1985|5|9.0
17924|K?YCE??Z|1985|6|14.8
17924|K?YCE??Z|1985|7|15.4
17924|K?YCE??Z|1985|8|17.3
17924|K?YCE??Z|1985|9|13.4
17924|K?YCE??Z|1985|10|4.3
17924|K?YCE??Z|1985|11|5.8
17924|K?YCE??Z|1985|12|-1.6
17924|K?YCE??Z|1985|13|-3.9
17924|K?YCE??Z|1986|1|-1.2
17924|K?YCE??Z|1986|2|0.2
17924|K?YCE??Z|1986|3|0.0
17924|K?YCE??Z|1986|4|6.0
17924|K?YCE??Z|1986|5|8.2
17924|K?YCE??Z|1986|6|13.2
17924|K?YCE??Z|1986|7|15.2
17924|K?YCE??Z|1986|8|16.8
17924|K?YCE??Z|1986|9|14.8
17924|K?YCE??Z|1986|10|7.0
17924|K?YCE??Z|1986|11|-1.0
17924|K?YCE??Z|1986|12|-3.4
17924|K?YCE??Z|1986|13|-3.4
17924|K?YCE??Z|1987|1|-5.6
17924|K?YCE??Z|1987|2|-3.0
17924|K?YCE??Z|1987|3|-5.0
17924|K?YCE??Z|1987|4|4.0
17924|K?YCE??Z|1987|5|5.4
17924|K?YCE??Z|1987|6|11.6
17924|K?YCE??Z|1987|7|15.2
17924|K?YCE??Z|1987|8|13.4
17924|K?YCE??Z|1987|9|11.8
17924|K?YCE??Z|1987|10|2.0
17924|K?YCE??Z|1987|11|0.8
17924|K?YCE??Z|1987|12|-5.4
17924|K?YCE??Z|1987|13|-5.6
17924|K?YCE??Z|1988|1|-4.8
17924|K?YCE??Z|1988|2|-5.2
17924|K?YCE??Z|1988|3|-4.0
17924|K?YCE??Z|1988|4|1.4
17924|K?YCE??Z|1988|5|6.4
17924|K?YCE??Z|1988|6|12.0
17924|K?YCE??Z|1988|7|16.3
17924|K?YCE??Z|1988|8|12.7
17924|K?YCE??Z|1988|9|9.2
17924|K?YCE??Z|1988|10|3.8
17924|K?YCE??Z|1988|11|-0.8
17924|K?YCE??Z|1988|12|-1.0
17924|K?YCE??Z|1988|13|-5.2
17924|K?YCE??Z|1989|1|-4.4
17924|K?YCE??Z|1989|2|-1.8
17924|K?YCE??Z|1989|3|3.8
17924|K?YCE??Z|1989|4|7.4
17924|K?YCE??Z|1989|5|9.0
17924|K?YCE??Z|1989|6|13.4
17924|K?YCE??Z|1989|7|19.0
17924|K?YCE??Z|1989|8|18.2
17924|K?YCE??Z|1989|9|13.0
17924|K?YCE??Z|1989|10|7.4
17924|K?YCE??Z|1989|11|0.0
17924|K?YCE??Z|1989|12|-2.4
17924|K?YCE??Z|1989|13|-4.4
17924|K?YCE??Z|1990|1|-3.2
17924|K?YCE??Z|1990|2|-1.2
17924|K?YCE??Z|1990|3|0.6
17924|K?YCE??Z|1990|4|5.0
17924|K?YCE??Z|1990|5|4.8
17924|K?YCE??Z|1990|6|10.2
17924|K?YCE??Z|1990|7|17.0
17924|K?YCE??Z|1990|8|15.6
17924|K?YCE??Z|1990|9|10.4
17924|K?YCE??Z|1990|10|5.2
17924|K?YCE??Z|1990|11|1.4
17924|K?YCE??Z|1990|12|0.0
17924|K?YCE??Z|1990|13|-3.2
17924|K?YCE??Z|1991|1|-2.8
17924|K?YCE??Z|1991|2|-6.0
17924|K?YCE??Z|1991|3|-1.4
17924|K?YCE??Z|1991|4|5.4
17924|K?YCE??Z|1991|5|6.4
17924|K?YCE??Z|1991|6|9.4
17924|K?YCE??Z|1991|7|15.6
17924|K?YCE??Z|1991|8|17.2
17924|K?YCE??Z|1991|9|13.8
17924|K?YCE??Z|1991|10|6.8
17924|K?YCE??Z|1991|11|3.0
17924|K?YCE??Z|1991|12|-2.0
17924|K?YCE??Z|1991|13|-6.0
17924|K?YCE??Z|1992|1|-2.0
17924|K?YCE??Z|1992|2|-4.6
17924|K?YCE??Z|1992|3|-0.4
17924|K?YCE??Z|1992|4|5.8
17924|K?YCE??Z|1992|5|9.0
17924|K?YCE??Z|1992|6|15.0
17924|K?YCE??Z|1992|7|15.0
17924|K?YCE??Z|1992|8|16.8
17924|K?YCE??Z|1992|9|9.0
17924|K?YCE??Z|1992|10|7.8
17924|K?YCE??Z|1992|11|-0.4
17924|K?YCE??Z|1992|12|-4.8
17924|K?YCE??Z|1992|13|-4.8
17924|K?YCE??Z|1993|1|-3.4
17924|K?YCE??Z|1993|2|-3.2
17924|K?YCE??Z|1993|3|1.0
17924|K?YCE??Z|1993|4|2.8
17924|K?YCE??Z|1993|5|8.2
17924|K?YCE??Z|1993|6|15.0
17924|K?YCE??Z|1993|7|17.0
17924|K?YCE??Z|1993|8|18.8
17924|K?YCE??Z|1993|9|11.0
17924|K?YCE??Z|1993|10|9.0
17924|K?YCE??Z|1993|11|-0.4
17924|K?YCE??Z|1993|12|0.2
17924|K?YCE??Z|1993|13|-3.4
17924|K?YCE??Z|1994|1|0.0
17924|K?YCE??Z|1994|2|-1.4
17924|K?YCE??Z|1994|3|0.0
17924|K?YCE??Z|1994|4|6.6
17924|K?YCE??Z|1994|5|7.6
17924|K?YCE??Z|1994|6|13.2
17924|K?YCE??Z|1994|7|18.0
17924|K?YCE??Z|1994|8|17.8
17924|K?YCE??Z|1994|9|15.6
17924|K?YCE??Z|1994|10|10.0
17924|K?YCE??Z|1994|11|-2.8
17924|K?YCE??Z|1994|12|-3.4
17924|K?YCE??Z|1994|13|-3.4
17924|K?YCE??Z|1995|1|-3.2
17924|K?YCE??Z|1995|2|-1.0
17924|K?YCE??Z|1995|3|0.4
17924|K?YCE??Z|1995|4|1.6
17924|K?YCE??Z|1995|5|5.6
17924|K?YCE??Z|1995|6|15.6
17924|K?YCE??Z|1995|7|16.4
17924|K?YCE??Z|1995|8|13.6
17924|K?YCE??Z|1995|9|12.4
17924|K?YCE??Z|1995|10|5.6
17924|K?YCE??Z|1995|11|-3.6
17924|K?YCE??Z|1995|12|-1.2
17924|K?YCE??Z|1995|13|-3.6
17924|K?YCE??Z|1996|1|-4.8
17924|K?YCE??Z|1996|2|0.4
17924|K?YCE??Z|1996|3|1.6
17924|K?YCE??Z|1996|4|3.4
17924|K?YCE??Z|1996|5|10.6
17924|K?YCE??Z|1996|6|14.6
17924|K?YCE??Z|1996|7|17.8
17924|K?YCE??Z|1996|8|18.2
17924|K?YCE??Z|1996|9|11.0
17924|K?YCE??Z|1996|10|4.4
17924|K?YCE??Z|1996|11|4.2
17924|K?YCE??Z|1996|12|2.4
17924|K?YCE??Z|1996|13|-4.8
17924|K?YCE??Z|1997|1|-1.2
17924|K?YCE??Z|1997|2|-5.8
17924|K?YCE??Z|1997|3|-2.3
17924|K?YCE??Z|1997|4|-1.4
17924|K?YCE??Z|1997|5|7.8
17924|K?YCE??Z|1997|6|11.6
17924|K?YCE??Z|1997|7|18.4
17924|K?YCE??Z|1997|8|14.6
17924|K?YCE??Z|1997|9|11.4
17924|K?YCE??Z|1997|10|8.2
17924|K?YCE??Z|1997|11|5.4
17924|K?YCE??Z|1997|12|-2.1
17924|K?YCE??Z|1997|13|-5.8
17924|K?YCE??Z|1998|1|-1.8
17924|K?YCE??Z|1998|2|-0.2
17924|K?YCE??Z|1998|3|-1.5
17924|K?YCE??Z|1998|4|4.9
17924|K?YCE??Z|1998|5|10.3
17924|K?YCE??Z|1998|6|16.1
17924|K?YCE??Z|1998|7|16.6
